name,price,color,visual,functional,box
Samsung Galaxy S8 64GB G950F,870.2399999999999,Silver,Grade A,Working,Boxed
Samsung Galaxy S8 64GB G950F,740.88,Silver,Grade C,Working,Unboxed
Samsung Galaxy S8 64GB G950F,764.4,Black,Grade C+,Working,Unboxed
Samsung Galaxy S8 64GB G950F,893.7599999999999,Black,Grade A+,Working,Boxed
Samsung Galaxy S8 64GB G950F,858.4799999999999,Black,Grade A+,Working,Unboxed
Samsung Galaxy S8 64GB G950F,870.2399999999999,Black,Grade A,Working,Boxed
Samsung Galaxy S8 64GB G950F,834.9599999999999,Black,Grade A,Working,Unboxed
Samsung Galaxy S8 64GB G950F,740.88,Black,Grade C,Working,Unboxed
Samsung Galaxy S8 64GB G950F,858.4799999999999,Grey,Grade A+,Working,Unboxed
Samsung Galaxy S8 64GB G950F,870.2399999999999,Grey,Grade A,Working,Boxed
Samsung Galaxy S8 64GB G950F,740.88,Grey,Grade C,Working,Unboxed
Samsung Galaxy S8 64GB G950F,693.84,Grey,Grade C,Minor Fault,Unboxed
Samsung Galaxy S8 Plus 64GB G955F,1058.3999999999999,Pink,Grade A+,Working,Boxed
Samsung Galaxy S8 Plus 64GB G955F,976.0799999999999,Pink,Grade B,Working,Boxed
Samsung Galaxy S8 Plus 64GB G955F,1058.3999999999999,Silver,Grade A+,Working,Boxed
Samsung Galaxy S8 Plus 64GB G955F,1023.12,Silver,Grade A+,Working,Unboxed
Samsung Galaxy S8 Plus 64GB G955F,834.9599999999999,Silver,Grade C,Working,Unboxed
Samsung Galaxy S8 Plus 64GB G955F,882.0,Black,Grade C+,Working,Unboxed
Samsung Galaxy S8 Plus 64GB G955F,1023.12,Black,Grade A+,Working,Unboxed
Samsung Galaxy S8 Plus 64GB G955F,834.9599999999999,Black,Grade C,Working,Unboxed
Samsung Galaxy S8 Plus 64GB G955F,882.0,Grey,Grade C+,Working,Unboxed
Samsung Galaxy S8 Plus 64GB G955F,1058.3999999999999,Grey,Grade A+,Working,Boxed
Samsung Galaxy S8 Plus 64GB G955F,976.0799999999999,Grey,Grade B,Working,Boxed
Samsung Galaxy S8 Plus 64GB G955F,834.9599999999999,Grey,Grade C,Working,Unboxed
Samsung Galaxy S9 64GB G960F DS,1081.92,Purple,Grade A+,Working,Boxed
Samsung Galaxy S9 64GB G960F DS,1081.92,Black,Grade A+,Working,Boxed
Samsung Galaxy S9 Plus 64GB G965F,1293.6,Black,Grade A+,Working,Boxed
Samsung Galaxy S9 Plus 64GB G965F DS,1317.12,Black,Grade A+,Working,Boxed
Samsung Galaxy Trend 3 CDMA G3509,117.6,Grey,Grade B,Working,Unboxed
Samsung Galaxy Trend S7560,117.6,Black,Grade A,Working,Boxed
Samsung Galaxy Trend S7560,23.52,White,Grade A+,Working,Boxed
Samsung Galaxy Trend S7560,101.136,White,Grade B,Working,Boxed
Samsung Galaxy Xcover 2 S7710,112.896,Red,Grade A,Working,Unboxed
Samsung Galaxy Xcover 2 S7710,141.11999999999998,Grey,Grade A+,Working,Unboxed
Samsung Galaxy Xcover 2 S7710,94.08,Grey,Grade B,Working,Unboxed
Samsung Galaxy Xcover 2 S7710,82.32,Grey,Grade C,Working,Unboxed
Samsung Galaxy Xcover 2 S7710,58.8,Grey,Grade C,Minor Fault,Unboxed
Samsung Galaxy Xcover 2 S7710,58.8,Grey,Grade C,Minor Fault,Unboxed
Samsung Galaxy Xcover 3 G388F,141.11999999999998,Grey,Grade B,Minor Fault,Unboxed
Samsung Galaxy Xcover 3 G388F,141.11999999999998,Grey,Grade C,Working,Unboxed
Samsung Galaxy Xcover 3 Value Edition G389F,117.6,Grey,Grade B,Minor Fault,Unboxed
Samsung Galaxy Xcover 3 Value Edition G389F,141.11999999999998,Grey,Grade C,Working,Unboxed
Samsung Galaxy Xcover 4 G390F,341.03999999999996,Black,Grade A+,Working,Boxed
Samsung Galaxy Xcover 4 G390F,294.0,Black,Grade A,Working,Unboxed
Samsung Galaxy Xcover B550H,129.35999999999999,Grey,Grade B,Working,Boxed
Samsung Galaxy Xcover B550H,51.74399999999999,Grey,Grade C,Minor Fault,Unboxed
Samsung Galaxy Xcover S5690,87.02399999999999,Copper,Grade A,Working,Unboxed
Samsung Galaxy Xcover S5690,87.02399999999999,Copper,Grade B,Working,Boxed
Samsung Galaxy Xcover S5690,75.264,Copper,Grade B,Working,Unboxed
Samsung Galaxy Xcover S5690,56.448,Copper,Grade B,Minor Fault,Unboxed
Samsung Galaxy Xcover S5690,63.504,Copper,Grade C,Working,Unboxed
Samsung Galaxy Xcover S5690,94.08,Grey,Grade A+,Working,Unboxed
Samsung Galaxy Xcover S5690,87.02399999999999,Grey,Grade A,Working,Unboxed
Samsung Galaxy Xcover S5690,75.264,Grey,Grade B,Working,Unboxed
Samsung Galaxy Xcover S5690,63.504,Grey,Grade C,Working,Unboxed
Samsung Galaxy Xcover S5690,56.448,Orange,Grade B,Minor Fault,Unboxed
Samsung Galaxy Y Duos S6102,105.84,White,Grade A+,Working,Unboxed
Samsung Galaxy Y S5360,51.74399999999999,Pink,Grade B,Working,Unboxed
Samsung Galaxy Y S5360,51.74399999999999,Black,Grade B,Working,Unboxed
Samsung Galaxy Young S6310,70.55999999999999,Blue,Grade B,Working,Unboxed
Samsung Galaxy Young S6310,70.55999999999999,White,Grade B,Working,Unboxed
Samsung Galaxy Young S6310,58.8,White,Grade C,Working,Unboxed
Samsung Google Nexus S I9023,70.55999999999999,Black,Grade B,Working,Unboxed
Samsung i780,35.279999999999994,Black,Grade C,Working,Unboxed
Samsung M310,35.279999999999994,Grey,Grade B,Working,Unboxed
Samsung Nexus S GT-i9020,58.8,Black,Grade C,Working,Unboxed
Samsung Omnia 7,51.74399999999999,Brown,Grade B,Working,Unboxed
Samsung Omnia 7,42.336,Black,Grade C,Working,Unboxed
Samsung Omnia i900,79.968,Black,Grade A+,Working,Boxed
Samsung Omnia W i8350,61.152,Black,Grade B,Working,Unboxed
Samsung Omnia W i8350,44.688,Black,Grade C,Working,Unboxed
Samsung Preston S5600,35.279999999999994,Pink,Grade C,Working,Unboxed
Samsung Preston S5600,35.279999999999994,White,Grade C,Working,Unboxed
Samsung S3370,70.55999999999999,Black,Grade A+,Working,Unboxed
Samsung S5610,47.04,Silver,Grade C,Working,Unboxed
Samsung S5610,47.04,Black,Grade C,Working,Unboxed
Samsung S5610,47.04,Grey,Grade C,Working,Unboxed
Samsung S5611,131.712,White,Grade A+,Working,Boxed
Samsung Tocco Lite Star S5230,32.928,Black,Grade C,Working,Unboxed
Samsung Tocco Lite Star S5230,32.928,White,Grade C,Working,Unboxed
Samsung Wave S8500,44.688,Brown,Grade C,Working,Unboxed
Samsung X160,30.576,Black,Grade C,Working,Unboxed
Samsung X510,30.576,Red,Grade C,Working,Unboxed
Samsung X520,30.576,Pink,Grade C,Working,Unboxed
Samsung X680,37.632,Red,Grade B,Working,Unboxed
Sonim XP 7,352.8,Black,Grade B,Working,Unboxed
Sonim XP3 Enduro,82.32,Black,Grade C,Working,Unboxed
Sony Ericsson Aino,32.928,Black,Grade C,Working,Unboxed
Sony Ericsson C702,32.928,Black,Grade C,Working,Unboxed
Sony Ericsson C901,32.928,Silver,Grade C,Working,Unboxed
Sony Ericsson C901,32.928,Black,Grade C,Working,Unboxed
Sony Ericsson C901,42.336,White,Grade B,Working,Unboxed
Sony Ericsson C901,32.928,White,Grade C,Working,Unboxed
Sony Ericsson C902i,32.928,Black,Grade C,Working,Unboxed
Sony Ericsson Cedar,37.632,Silver,Grade B,Working,Unboxed
Sony Ericsson Cedar,37.632,Black,Grade B,Working,Unboxed
Sony Ericsson Cedar,37.632,Red,Grade B,Working,Unboxed
Sony Ericsson Cedar,32.928,Red,Grade C,Working,Unboxed
Sony Ericsson Cedar,37.632,Grey,Grade B,Working,Unboxed
Sony Ericsson Elm,37.632,Pink,Grade B,Working,Unboxed
Sony Ericsson Elm,32.928,Pink,Grade C,Working,Unboxed
Sony Ericsson Elm,32.928,Silver,Grade C,Working,Unboxed
Sony Ericsson Elm,37.632,Black,Grade B,Working,Unboxed
Sony Ericsson Elm,32.928,Black,Grade C,Working,Unboxed
Sony Ericsson G502,32.928,Black,Grade B,Working,Unboxed
Sony Ericsson G900,35.279999999999994,Black,Grade C,Working,Unboxed
Sony Ericsson Hazel,32.928,Silver,Grade C,Working,Unboxed
Sony Ericsson Hazel,42.336,Black,Grade B,Working,Unboxed
Sony Ericsson Hazel,32.928,Black,Grade C,Working,Unboxed
Sony Ericsson Hazel,42.336,Red,Grade B,Working,Unboxed
Sony Ericsson Hazel,32.928,Red,Grade C,Working,Unboxed
Sony Ericsson J105 Naite,35.279999999999994,Silver,Grade B,Working,Unboxed
Sony Ericsson J105 Naite,35.279999999999994,Black,Grade B,Working,Unboxed
Sony Ericsson Jalou (F100i),47.04,Blue,Grade A+,Working,Unboxed
Sony Ericsson Jalou (F100i),30.576,Purple,Grade C,Working,Unboxed
Sony Ericsson Jalou (F100i),30.576,Black,Grade C,Working,Unboxed
Sony Ericsson K220,35.279999999999994,Blue,Grade B,Working,Unboxed
Sony Ericsson K510,30.576,Black,Grade C,Working,Unboxed
Sony Ericsson K510,30.576,Grey,Grade C,Working,Unboxed
Sony Ericsson K530,37.632,Brown,Grade B,Working,Unboxed
Sony Ericsson K530,32.928,Brown,Grade C,Working,Unboxed
Sony Ericsson K530,32.928,Silver,Grade C,Working,Unboxed
Sony Ericsson K530,32.928,Copper,Grade C,Working,Unboxed
Sony Ericsson K530,32.928,Bronze,Grade C,Working,Unboxed
Sony Ericsson K530,32.928,Black,Grade C,Working,Unboxed
Sony Ericsson K530,32.928,Grey,Grade C,Working,Unboxed
Sony Ericsson K550,35.279999999999994,Black,Grade C,Working,Unboxed
Sony Ericsson K750,32.928,Black,Grade C,Working,Unboxed
Sony Ericsson K800,32.928,Black,Grade C,Working,Unboxed
Sony Ericsson K810,37.632,Blue,Grade B,Working,Unboxed
Sony Ericsson M600,32.928,Black,Grade C,Working,Unboxed
Sony Ericsson P1i,37.632,Silver,Grade B,Working,Unboxed
Sony Ericsson P990,39.984,Silver,Grade B,Working,Boxed
Sony Ericsson P990,32.928,Silver,Grade C,Working,Unboxed
Sony Ericsson S500,35.279999999999994,Copper,Grade C,Working,Unboxed
Sony Ericsson S500,35.279999999999994,Yellow,Grade C,Working,Unboxed
Sony Ericsson T700,35.279999999999994,Pink,Grade C,Working,Unboxed
Sony Ericsson T700,42.336,Silver,Grade B,Working,Unboxed
Sony Ericsson VIVAZ,39.984,Black,Grade B,Working,Unboxed
Sony Ericsson VIVAZ,32.928,Black,Grade C,Working,Unboxed
Sony Ericsson W302,35.279999999999994,Black,Grade B,Working,Unboxed
Sony Ericsson W302,30.576,Black,Grade C,Working,Unboxed
Sony Ericsson W508,35.279999999999994,Grey,Grade B,Working,Unboxed
Sony Ericsson W508,35.279999999999994,White,Grade B,Working,Unboxed
Sony Ericsson W508,35.279999999999994,Orange,Grade B,Working,Unboxed
Sony Ericsson W595,35.279999999999994,Blue,Grade C,Working,Unboxed
Sony Ericsson W595,35.279999999999994,White,Grade C,Working,Unboxed
Sony Ericsson W705,32.928,Silver,Grade C,Working,Unboxed
Sony Ericsson W760,32.928,Red,Grade C,Working,Unboxed
Sony Ericsson W890,32.928,Brown,Grade C,Working,Unboxed
Sony Ericsson W890,32.928,White,Grade C,Working,Unboxed
Sony Ericsson W995,47.04,Red,Grade C,Working,Unboxed
Sony Ericsson Xperia Active,65.856,Black,Grade A+,Working,Unboxed
Sony Ericsson Xperia Active,61.152,Black,Grade A,Working,Boxed
Sony Ericsson Xperia Active,35.279999999999994,Black,Grade B,Minor Fault,Unboxed
Sony Ericsson Xperia Active,30.576,Black,Grade C,Minor Fault,Unboxed
Sony Ericsson Xperia Active,30.576,White,Grade C,Minor Fault,Unboxed
Sony Ericsson Xperia Arc,23.52,Black,Grade B,Working,Unboxed
Sony Ericsson Xperia Arc,65.856,Black,Grade C,Working,Unboxed
Sony Ericsson Xperia Arc S,72.91199999999999,Black,Grade B,Working,Unboxed
Sony Ericsson Xperia Arc S,58.8,Black,Grade C,Working,Unboxed
Sony Ericsson Xperia Mini,42.336,Black,Grade B,Working,Unboxed
Sony Ericsson Xperia Mini,35.279999999999994,Black,Grade B,Minor Fault,Unboxed
Sony Ericsson Xperia Mini Pro,47.04,Black,Grade B,Working,Unboxed
Sony Ericsson Xperia Mini Pro,47.04,White,Grade B,Working,Unboxed
Sony Ericsson Xperia Neo,51.74399999999999,Black,Grade C,Working,Unboxed
Sony Ericsson Xperia Neo V,61.152,Blue,Grade B,Working,Unboxed
Sony Ericsson Xperia Neo V,47.04,Black,Grade C,Working,Unboxed
Sony Ericsson Xperia Pro,63.504,Black,Grade B,Working,Unboxed
Sony Ericsson Xperia X1,35.279999999999994,Black,Grade C,Working,Unboxed
Sony Ericsson Xperia X10,63.504,Black,Grade B,Working,Unboxed
Sony Ericsson Xperia X10,54.096,Black,Grade C,Working,Unboxed
Sony Ericsson Xperia X10,54.096,White,Grade C,Working,Unboxed
Sony Ericsson Xperia X10 Mini,47.04,Black,Grade B,Working,Unboxed
Sony Ericsson Xperia X10 Mini,35.279999999999994,Black,Grade C,Working,Unboxed
Sony Ericsson Xperia X10 Mini Pro,35.279999999999994,Black,Grade C,Working,Unboxed
Sony Ericsson Xperia X10 Mini Pro,49.391999999999996,Red,Grade B,Working,Boxed
Sony Ericsson Xperia X8,58.8,Black,Grade A,Working,Unboxed
Sony Ericsson Xperia X8,35.279999999999994,Black,Grade C,Working,Unboxed
Sony Ericsson Xperia X8,70.55999999999999,Red,Grade A+,Working,Unboxed
Sony Ericsson Xperia X8,47.04,White,Grade B,Working,Unboxed
Sony Ericsson Xperia X8,35.279999999999994,White,Grade C,Working,Unboxed
Sony Ericsson Z310,44.688,Pink,Grade A,Working,Unboxed
Sony Ericsson Z520,30.576,White,Grade C,Working,Unboxed
Sony Ericsson Zylo,32.928,Black,Grade C,Working,Unboxed
Sony Xperia E3,136.416,Lime,Brand New,Working,Boxed
Sony Xperia E3,124.65599999999999,Black,Grade A+,Working,Boxed
Sony Xperia E5,152.88,Black,Grade A,Working,Unboxed
Sony Xperia Go,58.8,Black,Grade B,Working,Unboxed
Sony Xperia L,101.136,Purple,Grade B,Working,Unboxed
Sony Xperia L,101.136,Black,Grade B,Working,Unboxed
Sony Xperia L,101.136,Red,Grade B,Working,Unboxed
Sony Xperia M,129.35999999999999,Purple,Grade A+,Working,Boxed
Sony Xperia M2,152.88,Black,Grade A+,Working,Boxed
Sony Xperia M2,141.11999999999998,Black,Grade A,Working,Boxed
Sony Xperia M2 Aqua,164.64,White,Grade A+,Working,Boxed
Sony Xperia M4 Aqua,235.2,Pink,Brand New,Working,Boxed
Sony Xperia M4 Aqua,206.97599999999997,Pink,Grade A+,Working,Boxed
Sony Xperia M4 Aqua,176.4,Pink,Grade A,Working,Boxed
Sony Xperia M4 Aqua,235.2,Black,Brand New,Working,Boxed
Sony Xperia M4 Aqua,199.92,Black,Swap,Working,Unboxed
Sony Xperia M4 Aqua,183.456,Black,Grade A+,Working,Unboxed
Sony Xperia M4 Aqua Dual Sim,218.736,Black,Grade A+,Working,Boxed
Sony Xperia M5,258.71999999999997,Gold,Brand New,Working,Boxed
Sony Xperia Sola,39.984,Black,Grade C,Working,Unboxed
Sony Xperia T3,206.97599999999997,Purple,Grade A,Working,Boxed
Sony Xperia Tipo,58.8,Black,Grade B,Working,Unboxed
Sony Xperia V,117.6,White,Grade A+,Working,Unboxed
Sony Xperia X 32GB,376.32,Lime,Brand New,Working,Boxed
Sony Xperia X 32GB,305.76,Lime,Grade A+,Working,Unboxed
Sony Xperia X 32GB,282.23999999999995,Lime,Grade A,Working,Boxed
Sony Xperia X 32GB,246.95999999999998,Lime,Grade A,Working,Unboxed
Sony Xperia X 32GB,246.95999999999998,Lime,Grade B,Working,Boxed
Sony Xperia X Compact,446.87999999999994,Blue,Brand New,Working,Boxed
Sony Xperia X Compact,211.68,Blue,Grade C,Working,Unboxed
Sony Xperia X Compact,446.87999999999994,Black,Brand New,Working,Boxed
Sony Xperia X Compact,294.0,Black,Grade B,Working,Boxed
Sony Xperia X Compact,294.0,White,Grade B,Working,Boxed
Sony Xperia X Performance,329.28,Rose Gold,Grade B,Working,Boxed
Sony Xperia X Performance,294.0,Rose Gold,Grade B,Working,Unboxed
Sony Xperia X Performance,223.43999999999997,Rose Gold,Grade C,Working,Unboxed
Sony Xperia X Performance,517.4399999999999,Lime,Brand New,Working,Boxed
Sony Xperia X Performance,341.03999999999996,Lime,Grade A,Working,Unboxed
Sony Xperia X Performance,294.0,Lime,Grade B,Working,Unboxed
Sony Xperia X Performance,258.71999999999997,Black,Grade C+,Working,Unboxed
Sony Xperia X Performance,470.4,Black,Grade A+,Working,Boxed
Sony Xperia X Performance,376.32,Black,Grade A,Working,Boxed
Sony Xperia X Performance,341.03999999999996,Black,Grade A,Working,Unboxed
Sony Xperia X Performance,329.28,Black,Grade B,Working,Boxed
Sony Xperia X Performance,341.03999999999996,White,Grade A,Working,Unboxed
Sony Xperia X Performance,329.28,White,Grade B,Working,Boxed
Sony Xperia X Performance,294.0,White,Grade B,Working,Unboxed
Sony Xperia XA1,246.95999999999998,White,Grade A,Working,Unboxed
Sony Xperia XA1 Dual,270.48,Gold,Grade B,Working,Boxed
Sony Xperia XA2,470.4,Black,Grade A,Working,Boxed
Sony Xperia XA2 Dual,517.4399999999999,Black,Grade A+,Working,Boxed
Sony Xperia XZ 32GB,493.91999999999996,Blue,Grade A+,Working,Boxed
Sony Xperia XZ 32GB,446.87999999999994,Blue,Grade A,Working,Boxed
Sony Xperia XZ 32GB,411.59999999999997,Blue,Grade A,Working,Unboxed
Sony Xperia XZ 32GB,399.84,Blue,Grade B,Working,Boxed
Sony Xperia XZ 32GB,364.56,Blue,Grade B,Working,Unboxed
Sony Xperia XZ 32GB,399.84,Purple,Grade B,Working,Boxed
Sony Xperia XZ 32GB,411.59999999999997,Silver,Grade A,Working,Unboxed
Sony Xperia XZ 32GB,399.84,Silver,Grade B,Working,Boxed
Sony Xperia XZ 32GB,364.56,Silver,Grade B,Working,Unboxed
Sony Xperia XZ 32GB,411.59999999999997,Black,Grade A,Working,Unboxed
Sony Xperia XZ 32GB,399.84,Black,Grade B,Working,Boxed
Sony Xperia XZ 32GB,364.56,Black,Grade B,Working,Unboxed
Sony Xperia XZ Premium 64GB,764.4,Pink,Grade A+,Working,Boxed
Sony Xperia XZ Premium 64GB,740.88,Pink,Grade A,Working,Boxed
Sony Xperia XZ Premium 64GB,811.4399999999999,Silver,Brand New,Working,Boxed
Sony Xperia XZ Premium 64GB,611.52,Silver,Grade C+,Working,Unboxed
Sony Xperia XZ Premium 64GB,764.4,Silver,Grade A+,Working,Boxed
Sony Xperia XZ Premium 64GB,729.12,Silver,Grade A+,Working,Unboxed
Sony Xperia XZ Premium 64GB,740.88,Silver,Grade A,Working,Boxed
Sony Xperia XZ Premium 64GB,705.6,Silver,Grade A,Working,Unboxed
Sony Xperia XZ Premium 64GB,682.0799999999999,Silver,Grade B,Working,Boxed
Sony Xperia XZ Premium 64GB,646.8,Silver,Grade B,Working,Unboxed
Sony Xperia XZ Premium 64GB,611.52,Black,Grade C+,Working,Unboxed
Sony Xperia XZ Premium 64GB,764.4,Black,Grade A+,Working,Boxed
Sony Xperia XZ Premium 64GB,729.12,Black,Grade A+,Working,Unboxed
Sony Xperia XZ Premium 64GB,740.88,Black,Grade A,Working,Boxed
Sony Xperia XZ Premium 64GB,682.0799999999999,Black,Grade B,Working,Boxed
Sony Xperia XZ Premium 64GB,646.8,Black,Grade B,Working,Unboxed
Sony Xperia XZ1,635.0400000000001,Blue,Brand New,Working,Boxed
Sony Xperia XZ1,588.0,Silver,Grade A+,Working,Boxed
Sony Xperia XZ1,517.4399999999999,Silver,Grade A,Working,Unboxed
Sony Xperia XZ1,517.4399999999999,Silver,Grade B,Working,Boxed
Sony Xperia XZ1,423.36,Black,Grade C,Working,Unboxed
Sony Xperia XZ1 Compact,470.4,Blue,Grade C+,Working,Unboxed
Sony Xperia XZ1 Compact,576.24,Blue,Grade A,Working,Boxed
Sony Xperia XZ1 Compact,540.96,Blue,Grade B,Working,Boxed
Sony Xperia XZ1 Compact,505.67999999999995,Blue,Grade B,Working,Unboxed
Sony Xperia XZ1 Compact,670.32,Pink,Brand New,Working,Boxed
Sony Xperia XZ1 Compact,576.24,Pink,Grade A,Working,Boxed
Sony Xperia XZ1 Compact,540.96,Pink,Grade B,Working,Boxed
Sony Xperia XZ1 Compact,505.67999999999995,Pink,Grade B,Working,Unboxed
Sony Xperia XZ1 Compact,470.4,Silver,Grade C+,Working,Unboxed
Sony Xperia XZ1 Compact,576.24,Silver,Grade A,Working,Boxed
Sony Xperia XZ1 Compact,540.96,Silver,Grade B,Working,Boxed
Sony Xperia XZ1 Compact,505.67999999999995,Silver,Grade B,Working,Unboxed
Sony Xperia XZ1 Compact,576.24,Black,Grade A+,Working,Unboxed
Sony Xperia XZ1 Compact,576.24,Black,Grade A,Working,Boxed
Sony Xperia XZ1 Compact,540.96,Black,Grade A,Working,Unboxed
Sony Xperia XZ1 Compact,540.96,Black,Grade B,Working,Boxed
Sony Xperia XZ1 Compact,505.67999999999995,Black,Grade B,Working,Unboxed
Sony Xperia XZ2 Compact,964.3199999999999,Pink,Grade A+,Working,Boxed
Sony Xperia XZ2 Compact,893.7599999999999,Black,Grade B,Working,Boxed
Sony Xperia XZ2 Compact,858.4799999999999,Black,Grade B,Working,Unboxed
Sony Xperia XZ2 DS,1117.2,Black,Grade A,Working,Boxed
Sony Xperia XZ2 DS,1070.1599999999999,Black,Grade B,Working,Boxed
Sony Xperia XZ2 DS,1034.8799999999999,Black,Grade B,Working,Unboxed
Sony Xperia XZ2 DS,1152.48,Green,Grade A+,Working,Boxed
Sony Xperia XZ2 DS,1034.8799999999999,Green,Grade C,Working,Unboxed
Sony Xperia XZs 32gb,646.8,Blue,Brand New,Working,Boxed
Sony Xperia XZs 32gb,611.52,Blue,Grade A+,Working,Boxed
Sony Xperia XZs 32gb,564.4799999999999,Blue,Grade A,Working,Boxed
Sony Xperia XZs 32gb,505.67999999999995,Blue,Grade B,Working,Unboxed
Sony Xperia XZs 32gb,646.8,Black,Brand New,Working,Boxed
Sony Xperia XZs 32gb,470.4,Black,Grade C+,Working,Unboxed
Sony Xperia XZs 32gb,611.52,Black,Grade A+,Working,Boxed
Sony Xperia XZs 32gb,564.4799999999999,Black,Grade A,Working,Boxed
Sony Xperia XZs 32gb,540.96,Black,Grade A,Working,Unboxed
Sony Xperia XZs 32gb,529.1999999999999,Black,Grade B,Working,Boxed
Sony Xperia XZs 32gb,505.67999999999995,Black,Grade B,Working,Unboxed
Sony Xperia XZs 32gb,423.36,Black,Grade C,Working,Unboxed
Sony Xperia Z,176.4,White,Grade A+,Working,Boxed
Sony Xperia Z1,206.97599999999997,Purple,Grade A+,Working,Boxed
Sony Xperia Z1,164.64,White,Grade B,Working,Boxed
Sony Xperia Z2,223.43999999999997,Purple,Grade A+,Working,Boxed
Sony Xperia Z2,176.4,Black,Grade B,Working,Boxed
Sony Xperia Z2,211.68,White,Swap,Working,Unboxed
Sony Xperia Z2,199.92,White,Grade A+,Working,Unboxed
Sony Xperia Z2,176.4,White,Grade A,Working,Unboxed
Sony Xperia Z3 Compact,141.11999999999998,Black,Grade B,Minor Fault,Unboxed
Sony Xperia Z3 Compact,141.11999999999998,Black,Grade B,Minor Fault,Unboxed
Sony Xperia Z3 Compact,152.88,Black,Grade C,Working,Unboxed
Sony Xperia Z3 Compact,117.6,Black,Grade C,Minor Fault,Unboxed
Sony Xperia Z3 Compact,117.6,Black,Grade C,Minor Fault,Unboxed
Sony Xperia Z3 Compact,164.64,White,Grade C+,Working,Unboxed
Sony Xperia Z3 Compact,141.11999999999998,White,Grade B,Minor Fault,Unboxed
Sony Xperia Z3 Compact,152.88,White,Grade C,Working,Unboxed
Sony Xperia Z3 Compact,223.43999999999997,Orange,Grade A+,Working,Unboxed
Sony Xperia Z3 Compact,199.92,Orange,Grade B,Working,Boxed
Sony Xperia Z3 Compact,176.4,Orange,Grade B,Working,Unboxed
Sony Xperia Z3+,329.28,Copper,Brand New,Working,Boxed
Sony Xperia Z3+,270.48,Copper,Grade A+,Working,Unboxed
Sony Xperia Z3+,270.48,Copper,Grade A,Working,Boxed
Sony Xperia Z3+,246.95999999999998,Copper,Grade A,Working,Unboxed
Sony Xperia Z3+,246.95999999999998,Copper,Grade B,Working,Boxed
Sony Xperia Z3+,223.43999999999997,Copper,Grade B,Working,Unboxed
Sony Xperia Z3+,199.92,Black,Grade C+,Working,Unboxed
Sony Xperia Z3+,270.48,Black,Grade A,Working,Boxed
Sony Xperia Z3+,246.95999999999998,Black,Grade A,Working,Unboxed
Sony Xperia Z3+,246.95999999999998,Black,Grade B,Working,Boxed
Sony Xperia Z3+,223.43999999999997,Black,Grade B,Working,Unboxed
Sony Xperia Z3+,329.28,White,Brand New,Working,Boxed
Sony Xperia Z3+,270.48,White,Grade A+,Working,Unboxed
Sony Xperia Z3+,270.48,White,Grade A,Working,Boxed
Sony Xperia Z3+,246.95999999999998,White,Grade A,Working,Unboxed
Sony Xperia Z3+,223.43999999999997,White,Grade B,Working,Unboxed
Sony Xperia Z3+,329.28,Green,Brand New,Working,Boxed
Sony Xperia Z3+,270.48,Green,Grade A+,Working,Unboxed
Sony Xperia Z3+,289.296,Green,Grade A+,Working,Boxed UK
Sony Xperia Z3+,270.48,Green,Grade A,Working,Boxed
Sony Xperia Z3+,246.95999999999998,Green,Grade A,Working,Unboxed
Sony Xperia Z3+,246.95999999999998,Green,Grade B,Working,Boxed
Sony Xperia Z3+,223.43999999999997,Green,Grade B,Working,Unboxed
Sony Xperia Z5,294.0,Black,Grade A,Working,Unboxed
Sony Xperia Z5,258.71999999999997,Black,Grade B,Working,Unboxed
Sony Xperia Z5,294.0,White,Grade B,Working,Boxed
Sony Xperia Z5,258.71999999999997,White,Grade B,Working,Unboxed
Sony Xperia Z5,329.28,Gold,Grade A+,Working,Unboxed
Sony Xperia Z5,329.28,Green,Grade A+,Working,Unboxed
Sony Xperia Z5,294.0,Green,Grade A,Working,Unboxed
Sony Xperia Z5 Compact,211.68,Pink,Grade C+,Working,Unboxed
Sony Xperia Z5 Compact,341.03999999999996,Pink,Grade A+,Working,Unboxed
Sony Xperia Z5 Compact,246.95999999999998,Pink,Grade B,Working,Unboxed
Sony Xperia Z5 Compact,211.68,Black,Grade C+,Working,Unboxed
Sony Xperia Z5 Compact,317.52000000000004,Black,Grade A,Working,Boxed
Sony Xperia Z5 Compact,270.48,Black,Grade B,Working,Boxed
Sony Xperia Z5 Compact,246.95999999999998,Black,Grade B,Working,Unboxed
Sony Xperia Z5 Compact,376.32,Yellow,Grade A+,Working,Boxed
Sony Xperia Z5 Compact,423.36,White,Brand New,Working,Boxed
Sony Xperia Z5 Compact,211.68,White,Grade C+,Working,Unboxed
Sony Xperia Z5 Compact,376.32,White,Grade A+,Working,Boxed
Sony Xperia Z5 Compact,246.95999999999998,White,Grade B,Working,Unboxed
Sony Xperia Z5 Dual,352.8,Black,Grade A+,Working,Unboxed
Sony Xperia Z5 Premium,282.23999999999995,Silver,Grade C+,Working,Unboxed
Sony Xperia Z5 Premium,458.64,Silver,Grade A+,Working,Unboxed
Sony Xperia Z5 Premium,246.95999999999998,Silver,Grade A,Minor Fault,Unboxed
Sony Xperia Z5 Premium,329.28,Silver,Grade B,Working,Unboxed
Sony Xperia Z5 Premium,282.23999999999995,Black,Grade C+,Working,Unboxed
Sony Xperia Z5 Premium,411.59999999999997,Black,Grade A,Working,Boxed
